corpus,htid,text_string,lang,occurs,author,title,pub_date,gender,genre,white,origin_area,origin_nation,place_id,formatted_address,location_type,country_long,country_short,admin_1_long,admin_1_short,admin_2,admin_3,admin_4,admin_5,locality,sublocality_1,sublocality_2,sublocality_3,neighborhood,premise,subpremise,street_number,street_address,route,post_code,natural_feature,point_of_interest,colloquial_area,continent,other,lat,lon,wordcount
Hathi,uiuo.ark:/13960/t4cn7cd4c,paris,en,1,"Armstrong, F. C","The wild gazelle : and other tales / by C.F. Armstrong.",1868,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,59008
Hathi,uiuo.ark:/13960/t4cn7np5r,paris,en,16,"Braddon, M. E. (Mary Elizabeth","Dead-sea fruit, by the author of ""Lady Audley's secret,"" etc., etc., etc.",1868,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,66468
Hathi,uiuo.ark:/13960/t4gm8vk7t,paris,en,1,"Tabor, Eliza","Rachel's secret / by the author of The master of Marton.",1866,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,79545
Hathi,uiuo.ark:/13960/t4jm2n11m,paris,en,3,"Edwards, Amelia Ann Blanford","Half a million of money ; a novel / by Amelia B. Edwards.",1866,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,67293
Hathi,uiuo.ark:/13960/t4vh63v11,paris,en,1,"Oliphant, (Margaret), Mrs","The laird of Norlaw : a Scottish story / by the author of ""Margaret Maitland,"" ...",1858,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,63266
Hathi,uiuo.ark:/13960/t4wh35k8t,paris,en,3,"Lavenu, L. S","Gaston Bligh.",1858,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,58654
Hathi,uiuo.ark:/13960/t4wh3865p,paris,en,53,"Collins, Wilkie","After dark / by Wilkie Collins. Author of ""Basil,"" Hide and seek,"" &c. In two volumes.",1856,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,87556
Hathi,uiuo.ark:/13960/t4xh05m7z,paris,en,18,"Oliphant, (Margaret), Mrs","Innocent : a tale of modern life / By Mrs. Oliphant.",1873,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,75507
Hathi,uiuo.ark:/13960/t4zg7838k,paris,en,1,"Robinson, F. W. (Frederick William","Woodleigh / by the author of ""One and twenty"", ""Wildflower"", ""The house of Elmore"", &c. ; in three volumes.",1859,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,68501
Hathi,uiuo.ark:/13960/t50g45q3f,paris,en,1,"Law, Agnes","Eyes so blue; a novel.",1878,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,56047
Hathi,uiuo.ark:/13960/t52f8639g,paris,en,5,"Malet, Lucas","The wages of sin, a novel, by Lucas Malet [pseud.] ...",1891,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,67466
Hathi,uiuo.ark:/13960/t53f54t8r,paris,en,105,"Grant, Maria M","Lescar, the universalist / by the author of ""Artiste,"" ""Bright morning,"" etc.",1874,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,80592
Hathi,uiuo.ark:/13960/t53f5dr3r,paris,en,3,"Vereker, Charles Smyth","The child of the desert, by Col. the Hon. C.S. Vereker ... In three volumes.",1878,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,66367
Hathi,uiuo.ark:/13960/t54f29n2v,paris,en,2,"Marks, Mary A. M","All the world's a stage : a novel / by Mary A.M. Hoppus.",1879,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,55386
Hathi,uiuo.ark:/13960/t57d36834,paris,en,2,"Black, William","Yolande. The story of a daughter.",1883,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,79993
Hathi,uiuo.ark:/13960/t59c7hw84,paris,en,1,"Lean, Florence, formerly Church, formerly Marryat","A crown of shame. A novel.",1888,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,39641
Hathi,uiuo.ark:/13960/t5bc4m39q,paris,en,19,"Savile, Charles Stuart","Leonard Normandale; or, The three brothers, a novel ...",1850,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,49778
Hathi,uiuo.ark:/13960/t5fb5f94w,paris,en,23,"Field, Julian Osgood","Little hand and muckle gold. A study of to-day. By X. L. [Julian Field]...",1889,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,68061
Hathi,uiuo.ark:/13960/t5j96j43c,paris,en,3,"Fraser, Alexander, Mrs","Not while she lives : a novel / by Mrs. Alexander Fraser.",1870,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,41649
Hathi,uiuo.ark:/13960/t5n87kd2v,paris,en,1,"Crommelin, May","Miss Daisy Dimity / by the author of Queenie ... etc.",1881,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,52648
Hathi,uiuo.ark:/13960/t5r78qm3n,paris,en,1,"Gissing, Algernon","A vagabond in arts / by Algernon Gissing.",1894,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,43899
Hathi,uiuo.ark:/13960/t5t733b8r,paris,en,1,"(James Matthew), Barrie, J. M","The little minister / by J.M. Barrie. In three volumes.",1891,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,46818
Hathi,uiuo.ark:/13960/t60585839,paris,en,1,"Martin, Catherine","The silent sea, by Mrs. Alick Macleod [pseud.]",1892,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,65511
Hathi,uiuo.ark:/13960/t62524j1v,paris,en,5,"Lockhart, Laurence W. M. (Laurence William Maxwell","Mine is thine. A novel.",1878,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,82342
Hathi,uiuo.ark:/13960/t6252956d,paris,en,1,"Mrs., Wood, Henry","Mildred Arkell : a novel / by Mrs. Henry Wood ...",1865,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,88969
Hathi,uiuo.ark:/13960/t63495j2c,paris,en,1,"MacDonald, George","Annals of a quiet neighbourhood / By George MacDonald ...",1867,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,60656
Hathi,uiuo.ark:/13960/t6f19ht3n,paris,en,2,"Norris, W. E. (William Edward","The dancer in yellow / by W.E. Norris.",1896,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,48961
Hathi,uiuo.ark:/13960/t6vx0vv02,paris,en,6,"Lemon, Mark","Falkner Lyle, or, The story of two wives / by Mark Lemon.",1866,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,71782
Hathi,uiuo.ark:/13960/t6ww7r82s,paris,en,79,Ouida,"Tricotrin : the story of a waif and stray / by Ouida.",1869,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,146546
Hathi,uiuo.ark:/13960/t71v63z16,paris,en,2,"Braddon, M. E. (Mary Elizabeth","The Venetians : a novel / by the author of ""Lady Audley's secret,"" ... In three volumes.",1892,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,69342
Hathi,uiuo.ark:/13960/t76t0zs2q,paris,en,3,"Collins, Mortimer","Sweet Anne Page / by Mortimer Collins.",1868,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,63372
Hathi,uiuo.ark:/13960/t77s8325d,paris,en,2,"Cuninghame, Caroline Madelina Fairlie","A wandering star.",1892,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,47925
Hathi,uiuo.ark:/13960/t7br9592w,paris,en,9,"Farjeon, B. L. (Benjamin Leopold","Basil and Annette : a novel / by B.L. Farjeon.",1890,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,62116
Hathi,uiuo.ark:/13960/t7cr63984,paris,en,1,"Besant, Walter, Sir","Children of Gibeon / by Walter Besant.",1886,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,96292
Hathi,uiuo.ark:/13960/t7gq76w22,paris,en,3,"Coke, Henry J. (Henry John","High and low; or, Life's chances and changes.",1854,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,64814
Hathi,uiuo.ark:/13960/t7hq4b95q,paris,en,1,"Grant, James","Did she love him? A novel. By James Grant ...",1876,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,53796
Hathi,uiuo.ark:/13960/t7hq4bq34,paris,en,2,"Hamley, W. G. (William George","The house of Lys : one book of its history : a tale / by W.G. Hamley.",1879,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,83856
Hathi,uiuo.ark:/13960/t7hq4j00r,paris,en,1,"Marryat, Florence","How they loved him : a novel / by Florence Marryat (Mrs. Francis Lean).",1882,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,60128
Hathi,uiuo.ark:/13960/t7jq1m02q,paris,en,2,"Robinson, F. W. (Frederick William","Stern necessity.",1870,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,65812
Hathi,uiuo.ark:/13960/t7rn3tq31,paris,en,3,"Yates, Edmund Hodgson","The rock ahead : a novel / by Edmund Yates.",1868,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,61019
Hathi,uiuo.ark:/13960/t7xk8z69m,paris,en,1,"Norris, W. E. (William Edward","Miss Wentworth's idea : a novel / by W.E. Norris.",1891,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,43338
Hathi,uiuo.ark:/13960/t7zk60x33,paris,en,5,"Westall, William","Her two millions.",1887,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,66504
Hathi,uiuo.ark:/13960/t81k01p0j,paris,en,30,"Sala, George Augustus","Quite alone, In three volumes.",1864,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,75057
Hathi,uiuo.ark:/13960/t82j7292m,paris,en,3,"Richards, James Brinsley","Prince Roderick.",1889,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,48737
Hathi,uiuo.ark:/13960/t84j10t3b,paris,en,2,"Knight, Wynter Frore","Our vicar : a novel / by Wynter Frore Knight.",1879,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,45285
Hathi,uiuo.ark:/13960/t84j15h0x,paris,en,4,"Yonge, Charlotte Mary","Hopes and fears; or, Scenes from the life of a spinster. By the author of ""The heir of Redclyffe"" ...",1860,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,160708
Hathi,uiuo.ark:/13960/t87h24b83,paris,en,16,"Braddon, M. E. (Mary Elizabeth","Lucius Davoren, or, Publican and sinners : a novel / by the author of Lady Audley's secret, etc.",1873,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,83518
Hathi,uiuo.ark:/13960/t88g97z7j,paris,en,3,"Merriman, Henry Seton","Young Mistley.",1888,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,50821
Hathi,uiuo.ark:/13960/t8df78677,paris,en,2,"Lynch, Arthur","Approaches : the poor scholar's quest of a Mecca : a novel in three volumes / by Arthur Lynch ...",1892,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,71162
Hathi,uiuo.ark:/13960/t8ff41p7s,paris,en,1,"Aston, Claude","They are only cousins : a novel.",1855,mostly_male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,53181
Hathi,uiuo.ark:/13960/t8ff4515z,paris,en,3,"Fullom, S. W. (Stephen Watson","Down in Devon : a pastoral / by S.W. Fullom.",1869,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,63492
Hathi,uiuo.ark:/13960/t8ff45v3r,paris,en,1,"Hardinge, William M. (William Money","The willow-garth. A novel.",1886,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,50013
Hathi,uiuo.ark:/13960/t8hd8ck2z,paris,en,11,"Braddon, M. E. (Mary Elizabeth","Gerard, or, The world, the flesh, and the devil : a novel / by the author of Lady Audley's secret.",1891,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,53057
Hathi,uiuo.ark:/13960/t8jd5fz3c,paris,en,3,"Lee, Holme","This work-a-day world / by Holme Lee.",1875,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,61632
Hathi,uiuo.ark:/13960/t8pc39w5x,paris,en,8,"Cresswell, Henry","Fair and free / by the author of A modern Greek heroine.",1882,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,167369
Hathi,uiuo.ark:/13960/t8pc39w5x,paris,en,1,"Cresswell, Henry","Fair and free / by the author of A modern Greek heroine.",1882,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,167369
Hathi,uiuo.ark:/13960/t8qc0jf4p,paris,en,1,"Marsh-Caldwell, Anne","Aubrey. By the author of ""Emilia Wyndham,"" &c. &c.",1854,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,67940
Hathi,uiuo.ark:/13960/t8sb4g06s,paris,en,5,"Garvice, Charles","Maurice Durant / by Charles Garvice.",1875,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,42841
Hathi,uiuo.ark:/13960/t8v98q09x,paris,en,3,"Monro, Theodore Russell","County versus counter : a novel / by Theodore Russell Monro.",1878,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,43705
Hathi,uiuo.ark:/13960/t8w95424j,paris,en,11,"Zola, Emile","The dream = (le rêve) / by Émile Zola ; translated by Eliza E. Chase, with 8 illustrations by Georges Jeanniot.",1893,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,129534
Hathi,uiuo.ark:/13960/t8w95424j,paris,en,1,"Zola, Emile","The dream = (le rêve) / by Émile Zola ; translated by Eliza E. Chase, with 8 illustrations by Georges Jeanniot.",1893,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,129534
Hathi,uiuo.ark:/13960/t8w95sr1x,paris,en,2,"Wethered, Charles, Mrs","Richer than wealth : a novel.",1884,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,49916
Hathi,uiuo.ark:/13960/t9280xg5h,paris,en,26,"Philips, F. C. (Francis Charles","The dean and his daughter / by F.C. Philips.",1887,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,40061
Hathi,uiuo.ark:/13960/t9377mx6q,paris,en,8,"Beale, Anne","Restitution / by Anne Beale.",1889,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,54489
Hathi,uiuo.ark:/13960/t9378130d,paris,en,5,"THORNTON, Tom","Tom Thornton, or Last Resources.",1854,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,50048
Hathi,uiuo.ark:/13960/t9669120x,paris,en,4,"Neville, Mary","Arthur, or, A knight of our own day / by the author of Alice Godolphin.",1876,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,58134
Hathi,uiuo.ark:/13960/t9669267h,paris,en,5,"Braddon, M. E. (Mary Elizabeth","The Venetians : a novel / by the author of ""Lady Audley's secret,"" ... In three volumes.",1892,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,65212
Hathi,uiuo.ark:/13960/t96694c25,paris,en,36,"McCarthy, Justin","My enemy's daughter. A novel, by Justin McCarthy ...",1869,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,58115
Hathi,uiuo.ark:/13960/t9b576s8d,paris,en,1,"Skene, Felicia","The tutor's ward : a novel / by the author of Wayfaring sketches, Use and abuse, etc.",1851,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,59324
Hathi,uiuo.ark:/13960/t9d51962g,paris,en,3,"Tabor, Eliza","A double wedding : in three volumes / by the author of ""St. Olave's"" ...",1888,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,50238
Hathi,uiuo.ark:/13960/t9g458c42,paris,en,3,"Noel, Augusta, Lady","Owen Gwynne's great work / by the author of ""The story of Wandering Willie,"" ""Conrad the squirrel,"" etc.",1875,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,58017
Hathi,uiuo.ark:/13960/t9m33fz7b,paris,en,1,"Murray, Eustace Clare Grenville","That artful vicar : the story of what a clergyman tried to do for others and did for himself / by the Author of ""The member for Paris,"" ""French pictures in English chalk,"" etc.",1879,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,78865
Hathi,uiuo.ark:/13960/t9m33fz7b,paris,en,1,"Murray, Eustace Clare Grenville","That artful vicar : the story of what a clergyman tried to do for others and did for himself / by the Author of ""The member for Paris,"" ""French pictures in English chalk,"" etc.",1879,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,78865
